Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
NAP'S Coffee Roaster,18.7895742,98.9849839,osm_only,NA,2466401386,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8020156,98.9843786,osm_only,NA,2468772713,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ร้านกาแฟชมนกชมไม้,18.8658954,99.355712,osm_only,NA,2488959596,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,08:00-17:00
Jack's Coffee & Bakery,20.0584914,99.3604489,osm_only,NA,2494459527,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ไร่นท-ภูผา,18.8547824,98.7526357,osm_only,NA,2494631745,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ไอเบอร์รี่,18.7942473,98.9689346,osm_only,NA,2505598106,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 10:30-22:00
Black Canyon,18.8243832,99.0138363,osm_only,NA,2517085338,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Cafe Amazon,18.8285283,99.0118848,osm_only,NA,2519563448,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 06:00-18:00
เบนซ์ คาเฟ่,18.7913245,99.0271378,osm_only,NA,2520629646,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Akha Ama,18.8032255,98.9800245,osm_only,NA,2527662833,NA,NA,NA,http://www.akhaama.com,Mo-Tu 08:00-20:00; Th-Su 08:00-20:00
ขนมหวาน,18.8023754,98.9793876,osm_only,NA,2530435333,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Le Cafe Doisaket,18.9060078,99.1351212,osm_only,NA,2531723595,NA,NA,NA,https://www.facebook.com/Le.Cafe.Doisaket,We-Su 12:30-19:30
NA,19.204962600000002,98.6703863,osm_only,NA,2532279692,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.800274,98.9801072,osm_only,NA,2537789997,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7433919,98.9290262,osm_only,NA,2544910570,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
